Alpha King Pale Ale,Belgian Strong Ale,Paulaner,5925.000000,Carapils,100 IBU,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,6.8°Blg,Tahoma
15.3°Blg,Sorachi Ace,Special roast,Westmalle Trappist Tripel,2.9%,Kirin,19 IBU,4551.000000,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III
Dark Lager,8.5%,6.1°Blg,6685.000000,Caramel,Kirin Inchiban,Rolling Rock,Bitter Gold,40 IBU,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager
1056 - American Ale,6.8%,6.8°Blg,Paulaner,100 IBU,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Tahoma,5925.000000,Carapils
Special roast,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,Kirin,19 IBU,4551.000000,15.3°Blg,Sorachi Ace,Westmalle Trappist Tripel
6685.000000,Caramel,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,Bitter Gold,40 IBU,Rolling Rock,8.5%,6.1°Blg
Tahoma,5925.000000,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Carapils,Belgian Strong Ale,1056 - American Ale,6.8%,6.8°Blg,Paulaner,100 IBU
Special roast,Light Lager,1318 - London Ale III,19 IBU,4551.000000,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,15.3°Blg,Kirin,Sorachi Ace
2042 - Danish Lager,8.5%,6.1°Blg,6685.000000,Caramel,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,Rolling Rock,Bitter Gold,40 IBU
Paulaner,5925.000000,Carapils,Alpha King Pale Ale,Belgian Strong Ale,6.8%,6.8°Blg,Tahoma,100 IBU,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
4551.000000,Special roast,Light Lager,1318 - London Ale III,15.3°Blg,19 IBU,Sorachi Ace,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,Kirin
Dark Lager,8.5%,6.1°Blg,Rolling Rock,40 IBU,6685.000000,Caramel,Kirin Inchiban,2042 - Danish Lager,Bitter Gold,3c701fa7-00e4-4240-ae07-378d79f5b732
1056 - American Ale,6.8%,6.8°Blg,Paulaner,Carapils,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Tahoma,100 IBU,5925.000000,Alpha King Pale Ale
Kirin,4551.000000,Special roast,Light Lager,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,15.3°Blg,Sorachi Ace,19 IBU
6.1°Blg,Rolling Rock,Dark Lager,2042 - Danish Lager,8.5%,Bitter Gold,40 IBU,6685.000000,Caramel,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732
Paulaner,Tahoma,100 IBU,Carapils,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8°Blg,5925.000000,Belgian Strong Ale,6.8%
Kirin,Sorachi Ace,Special roast,Light Lager,1318 - London Ale III,2.9%,15.3°Blg,19 IBU,4551.000000,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58
40 IBU,Caramel,Dark Lager,6685.000000,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,6.1°Blg,Rolling Rock,Bitter Gold
6.8%,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8°Blg,Paulaner,Tahoma,100 IBU,5925.000000,Carapils,Belgian Strong Ale
2.9%,Sorachi Ace,19 IBU,4551.000000,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,15.3°Blg,Kirin,Special roast,Westmalle Trappist Tripel,1318 - London Ale III
2042 - Danish Lager,8.5%,Rolling Rock,Caramel,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,6.1°Blg,Bitter Gold,40 IBU,6685.000000,Dark Lager
Tahoma,5925.000000,Carapils,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg,Paulaner,100 IBU,Alpha King Pale Ale,1056 - American Ale
19 IBU,4551.000000,Westmalle Trappist Tripel,Light Lager,2.9%,15.3°Blg,Kirin,Sorachi Ace,Special roast,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III
6.1°Blg,Rolling Rock,Bitter Gold,40 IBU,Dark Lager,8.5%,6685.000000,Caramel,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager
Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8°Blg,Paulaner,Carapils,5925.000000,Alpha King Pale Ale,6.8%,Tahoma,100 IBU
434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,15.3°Blg,Kirin,Sorachi Ace,Special roast,Westmalle Trappist Tripel,2.9%,19 IBU,4551.000000,Light Lager
6685.000000,Caramel,Kirin Inchiban,Dark Lager,2042 - Danish Lager,6.1°Blg,Rolling Rock,40 IBU,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,Bitter Gold
Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,Paulaner,5925.000000,Carapils,1056 - American Ale,6.8°Blg,Tahoma,100 IBU
Sorachi Ace,19 IBU,4551.000000,Light Lager,1318 - London Ale III,2.9%,15.3°Blg,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,Kirin,Special roast
2042 - Danish Lager,Rolling Rock,40 IBU,3c701fa7-00e4-4240-ae07-378d79f5b732,6685.000000,Caramel,Kirin Inchiban,Dark Lager,8.5%,6.1°Blg,Bitter Gold
6.8%,Tahoma,100 IBU,5925.000000,Belgian Strong Ale,6.8°Blg,Paulaner,Carapils,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
1318 - London Ale III,15.3°Blg,Kirin,Sorachi Ace,19 IBU,Special roast,Light Lager,2.9%,4551.000000,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58
Rolling Rock,Bitter Gold,40 IBU,Dark Lager,2042 - Danish Lager,8.5%,6.1°Blg,6685.000000,Caramel,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732
Carapils,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg,Tahoma,Alpha King Pale Ale,1056 - American Ale,Paulaner,100 IBU,5925.000000
Kirin,4551.000000,Special roast,Light Lager,1318 - London Ale III,2.9%,15.3°Blg,Sorachi Ace,19 IBU,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58
Rolling Rock,Bitter Gold,6685.000000,Caramel,6.1°Blg,40 IBU,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%
100 IBU,Carapils,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Alpha King Pale Ale,Belgian Strong Ale,1056 - American Ale,6.8%,6.8°Blg,Paulaner,Tahoma,5925.000000
Light Lager,1318 - London Ale III,Sorachi Ace,4551.000000,Westmalle Trappist Tripel,19 IBU,Special roast,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,15.3°Blg,Kirin
8.5%,6.1°Blg,Rolling Rock,40 IBU,3c701fa7-00e4-4240-ae07-378d79f5b732,Bitter Gold,6685.000000,Caramel,Kirin Inchiban,Dark Lager,2042 - Danish Lager
Belgian Strong Ale,1056 - American Ale,Tahoma,5925.000000,Paulaner,100 IBU,Carapils,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg
Kirin,Sorachi Ace,4551.000000,Special roast,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,15.3°Blg,19 IBU,Light Lager,1318 - London Ale III,2.9%
Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,6.1°Blg,40 IBU,Caramel,Dark Lager,Rolling Rock,Bitter Gold,6685.000000
6.8°Blg,Paulaner,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Belgian Strong Ale,1056 - American Ale,6.8%,Tahoma,100 IBU,5925.000000,Carapils
2.9%,15.3°Blg,Kirin,Sorachi Ace,4551.000000,Light Lager,1318 - London Ale III,19 IBU,Special roast,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58
6.1°Blg,Rolling Rock,40 IBU,Caramel,Kirin Inchiban,Dark Lager,8.5%,Bitter Gold,6685.000000,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager
Tahoma,5925.000000,Carapils,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8°Blg,Paulaner,Alpha King Pale Ale,1056 - American Ale,6.8%,100 IBU
2.9%,15.3°Blg,19 IBU,Special roast,Light Lager,Kirin,Sorachi Ace,4551.000000,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III
8.5%,6.1°Blg,Rolling Rock,40 IBU,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,Bitter Gold,6685.000000,Caramel,Dark Lager
Tahoma,100 IBU,5925.000000,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,6.8°Blg,Paulaner,Carapils,Alpha King Pale Ale,Belgian Strong Ale
434e1596-f627-4f4f-926c-5993fea25d58,15.3°Blg,Sorachi Ace,19 IBU,4551.000000,Westmalle Trappist Tripel,Light Lager,2.9%,Kirin,Special roast,1318 - London Ale III
Bitter Gold,6685.000000,Caramel,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,6.1°Blg,Rolling Rock,40 IBU,Dark Lager,2042 - Danish Lager
Tahoma,100 IBU,Belgian Strong Ale,1056 - American Ale,6.8°Blg,Paulaner,Carapils,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,5925.000000
19 IBU,4551.000000,Light Lager,1318 - London Ale III,2.9%,Kirin,Sorachi Ace,Special roast,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,15.3°Blg
Caramel,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,40 IBU,6685.000000,Kirin Inchiban,2042 - Danish Lager,8.5%,6.1°Blg,Rolling Rock,Bitter Gold
100 IBU,Carapils,Alpha King Pale Ale,Tahoma,5925.000000,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,6.8°Blg,Paulaner
15.3°Blg,Kirin,19 IBU,4551.000000,Special roast,1318 - London Ale III,2.9%,Sorachi Ace,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58
Bitter Gold,40 IBU,Caramel,Kirin Inchiban,Dark Lager,2042 - Danish Lager,8.5%,Rolling Rock,3c701fa7-00e4-4240-ae07-378d79f5b732,6.1°Blg,6685.000000
Paulaner,Belgian Strong Ale,1056 - American Ale,6.8°Blg,Tahoma,100 IBU,5925.000000,Carapils,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%
2.9%,19 IBU,4551.000000,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,15.3°Blg,Kirin,Sorachi Ace,Special roast
Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,Bitter Gold,40 IBU,6685.000000,Caramel,Dark Lager,6.1°Blg,Rolling Rock
Paulaner,Tahoma,100 IBU,5925.000000,1056 - American Ale,6.8°Blg,Carapils,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%
Sorachi Ace,19 IBU,4551.000000,Special roast,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,Kirin,15.3°Blg,Westmalle Trappist Tripel,2.9%
40 IBU,6685.000000,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,6.1°Blg,Bitter Gold,2042 - Danish Lager,Rolling Rock,Caramel,Kirin Inchiban
6.8%,6.8°Blg,100 IBU,Alpha King Pale Ale,Belgian Strong Ale,Paulaner,Tahoma,5925.000000,Carapils,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
Sorachi Ace,434e1596-f627-4f4f-926c-5993fea25d58,Special roast,Westmalle Trappist Tripel,Light Lager,2.9%,15.3°Blg,Kirin,19 IBU,4551.000000,1318 - London Ale III
40 IBU,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,Rolling Rock,6.1°Blg,Bitter Gold,6685.000000,Caramel,Dark Lager,8.5%
Carapils,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg,100 IBU,5925.000000,Alpha King Pale Ale,1056 - American Ale,Paulaner,Tahoma
Light Lager,2.9%,Sorachi Ace,19 IBU,4551.000000,Special roast,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,15.3°Blg,Kirin
Bitter Gold,40 IBU,Caramel,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,6.1°Blg,Kirin Inchiban,Dark Lager,Rolling Rock,6685.000000
Paulaner,100 IBU,Carapils,Belgian Strong Ale,6.8%,Tahoma,5925.000000,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8°Blg
19 IBU,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,15.3°Blg,Sorachi Ace,4551.000000,Special roast,Light Lager,2.9%,Kirin
Rolling Rock,Bitter Gold,Dark Lager,6.1°Blg,40 IBU,6685.000000,Caramel,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%
d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,6.8°Blg,Paulaner,Tahoma,Carapils,Belgian Strong Ale,100 IBU,5925.000000,Alpha King Pale Ale
2.9%,Kirin,19 IBU,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,15.3°Blg,Sorachi Ace,4551.000000,Special roast,Westmalle Trappist Tripel,Light Lager
8.5%,6.1°Blg,40 IBU,6685.000000,Caramel,Kirin Inchiban,Rolling Rock,Bitter Gold,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager
Paulaner,Tahoma,100 IBU,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,6.8°Blg,5925.000000,Carapils,Alpha King Pale Ale,Belgian Strong Ale
Special roast,Westmalle Trappist Tripel,1318 - London Ale III,15.3°Blg,19 IBU,4551.000000,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,Kirin,Sorachi Ace
Bitter Gold,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,6.1°Blg,Rolling Rock,40 IBU,6685.000000,Caramel,Dark Lager,2042 - Danish Lager,8.5%
6.8°Blg,5925.000000,Tahoma,100 IBU,Carapils,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,Paulaner,1056 - American Ale
2.9%,15.3°Blg,Kirin,Sorachi Ace,19 IBU,4551.000000,Special roast,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,Westmalle Trappist Tripel,1318 - London Ale III
8.5%,40 IBU,6685.000000,2042 - Danish Lager,6.1°Blg,Rolling Rock,Bitter Gold,Caramel,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732
6.8%,6.8°Blg,100 IBU,Carapils,Alpha King Pale Ale,1056 - American Ale,Paulaner,Tahoma,5925.000000,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
4551.000000,Special roast,434e1596-f627-4f4f-926c-5993fea25d58,15.3°Blg,Kirin,Sorachi Ace,Light Lager,1318 - London Ale III,2.9%,19 IBU,Westmalle Trappist Tripel
6.1°Blg,Bitter Gold,40 IBU,Caramel,Kirin Inchiban,8.5%,Rolling Rock,6685.000000,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager
6.8°Blg,5925.000000,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,Carapils,Alpha King Pale Ale,Belgian Strong Ale,6.8%,Paulaner,Tahoma,100 IBU
2.9%,15.3°Blg,19 IBU,Special roast,Light Lager,1318 - London Ale III,Kirin,Sorachi Ace,4551.000000,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58
Rolling Rock,Caramel,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,6.1°Blg,Bitter Gold,40 IBU,6685.000000,Kirin Inchiban,Dark Lager,2042 - Danish Lager
100 IBU,5925.000000,Alpha King Pale Ale,Belgian Strong Ale,1056 - American Ale,6.8°Blg,Paulaner,Carapils,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,Tahoma
15.3°Blg,Sorachi Ace,19 IBU,4551.000000,1318 - London Ale III,2.9%,Kirin,Special roast,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58
Rolling Rock,Bitter Gold,40 IBU,6685.000000,Dark Lager,2042 - Danish Lager,8.5%,6.1°Blg,Caramel,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732
6.8°Blg,Paulaner,Tahoma,Alpha King Pale Ale,1056 - American Ale,6.8%,100 IBU,5925.000000,Carapils,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,Sorachi Ace,4551.000000,Kirin,19 IBU,Special roast,Westmalle Trappist Tripel,Light Lager,2.9%,15.3°Blg
40 IBU,6685.000000,8.5%,Rolling Rock,Bitter Gold,Caramel,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,6.1°Blg
6.8%,6.8°Blg,Tahoma,Alpha King Pale Ale,1056 - American Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Paulaner,100 IBU,5925.000000,Carapils,Belgian Strong Ale
Kirin,19 IBU,434e1596-f627-4f4f-926c-5993fea25d58,Special roast,Westmalle Trappist Tripel,Light Lager,1318 - London Ale III,2.9%,15.3°Blg,Sorachi Ace,4551.000000
Rolling Rock,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,6685.000000,Caramel,Kirin Inchiban,Dark Lager,8.5%,6.1°Blg,Bitter Gold,40 IBU
d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8°Blg,Paulaner,100 IBU,Carapils,Alpha King Pale Ale,6.8%,Tahoma,5925.000000,Belgian Strong Ale
Light Lager,2.9%,15.3°Blg,Kirin,Sorachi Ace,19 IBU,4551.000000,Special roast,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,Westmalle Trappist Tripel
8.5%,40 IBU,6685.000000,Caramel,Kirin Inchiban,2042 - Danish Lager,6.1°Blg,Rolling Rock,Bitter Gold,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732
6.8°Blg,Paulaner,100 IBU,Carapils,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,Tahoma,5925.000000,Belgian Strong Ale
4551.000000,Westmalle Trappist Tripel,Light Lager,1318 - London Ale III,2.9%,15.3°Blg,Kirin,Sorachi Ace,19 IBU,Special roast,434e1596-f627-4f4f-926c-5993fea25d58
2042 - Danish Lager,6.1°Blg,6685.000000,Kirin Inchiban,40 IBU,Caramel,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,Rolling Rock,Bitter Gold
6.8°Blg,Paulaner,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,100 IBU,5925.000000,Carapils,Belgian Strong Ale,1056 - American Ale,Tahoma
Kirin,19 IBU,Special roast,Light Lager,1318 - London Ale III,2.9%,15.3°Blg,Sorachi Ace,4551.000000,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58
8.5%,6.1°Blg,Rolling Rock,40 IBU,Caramel,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,Bitter Gold,6685.000000,Kirin Inchiban,2042 - Danish Lager
Paulaner,Tahoma,100 IBU,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8°Blg,5925.000000,Carapils,Alpha King Pale Ale,1056 - American Ale,6.8%
Sorachi Ace,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,15.3°Blg,Kirin,4551.000000,Special roast,Westmalle Trappist Tripel,Light Lager,2.9%,19 IBU
Bitter Gold,40 IBU,Caramel,Kirin Inchiban,Dark Lager,2042 - Danish Lager,6.1°Blg,Rolling Rock,6685.000000,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%
Carapils,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,Paulaner,Tahoma,100 IBU,1056 - American Ale,6.8°Blg,5925.000000,Alpha King Pale Ale,Belgian Strong Ale
15.3°Blg,Kirin,4551.000000,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,Sorachi Ace,19 IBU,Special roast,1318 - London Ale III
6.1°Blg,Rolling Rock,Bitter Gold,40 IBU,6685.000000,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,Caramel,Kirin Inchiban,Dark Lager
6.8%,Tahoma,100 IBU,5925.000000,1056 - American Ale,6.8°Blg,Paulaner,Carapils,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
Kirin,Sorachi Ace,15.3°Blg,19 IBU,4551.000000,Special roast,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%
Bitter Gold,Caramel,Dark Lager,8.5%,6.1°Blg,Rolling Rock,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,40 IBU,6685.000000,Kirin Inchiban
Alpha King Pale Ale,Belgian Strong Ale,Carapils,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg,Paulaner,Tahoma,100 IBU,5925.000000,1056 - American Ale
Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,15.3°Blg,Kirin,19 IBU,Sorachi Ace,4551.000000,Special roast,Westmalle Trappist Tripel
8.5%,6.1°Blg,Caramel,2042 - Danish Lager,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,Rolling Rock,Bitter Gold,40 IBU,6685.000000,Kirin Inchiban
Tahoma,5925.000000,Carapils,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,6.8°Blg,Paulaner,100 IBU,Alpha King Pale Ale,Belgian Strong Ale
Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,15.3°Blg,Kirin,Sorachi Ace,19 IBU,4551.000000,Special roast
Dark Lager,6685.000000,Caramel,Kirin Inchiban,8.5%,6.1°Blg,Rolling Rock,Bitter Gold,40 IBU,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager
6.8%,Paulaner,Carapils,Belgian Strong Ale,6.8°Blg,Tahoma,100 IBU,5925.000000,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
Sorachi Ace,4551.000000,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,15.3°Blg,Kirin,19 IBU,Special roast,Westmalle Trappist Tripel
6.1°Blg,Bitter Gold,40 IBU,Caramel,Kirin Inchiban,Dark Lager,2042 - Danish Lager,8.5%,Rolling Rock,6685.000000,3c701fa7-00e4-4240-ae07-378d79f5b732
d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg,Paulaner,100 IBU,Carapils,Alpha King Pale Ale,Tahoma,5925.000000,Belgian Strong Ale,1056 - American Ale
1318 - London Ale III,19 IBU,4551.000000,Special roast,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,15.3°Blg,Kirin,Sorachi Ace
8.5%,6.1°Blg,Rolling Rock,Bitter Gold,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,40 IBU,6685.000000,Caramel,Dark Lager,2042 - Danish Lager
6.8%,6.8°Blg,Paulaner,100 IBU,Carapils,Alpha King Pale Ale,Tahoma,5925.000000,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
Light Lager,Kirin,Westmalle Trappist Tripel,Sorachi Ace,19 IBU,4551.000000,Special roast,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,15.3°Blg
Caramel,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,40 IBU,6.1°Blg,Rolling Rock,Bitter Gold,6685.000000,Dark Lager,8.5%
6.8%,Paulaner,Tahoma,5925.000000,Alpha King Pale Ale,6.8°Blg,100 IBU,Carapils,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
Kirin,4551.000000,Special roast,1318 - London Ale III,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,15.3°Blg,Sorachi Ace,19 IBU,Westmalle Trappist Tripel
Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,6.1°Blg,Bitter Gold,40 IBU,6685.000000,Caramel,Kirin Inchiban,8.5%,Rolling Rock,2042 - Danish Lager
6.8%,Paulaner,5925.000000,Carapils,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8°Blg,Tahoma,100 IBU,1056 - American Ale
15.3°Blg,Kirin,Sorachi Ace,4551.000000,Westmalle Trappist Tripel,Light Lager,2.9%,Special roast,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,19 IBU
Bitter Gold,40 IBU,6685.000000,Caramel,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,6.1°Blg,Rolling Rock,Dark Lager,2042 - Danish Lager
6.8%,6.8°Blg,5925.000000,Belgian Strong Ale,Paulaner,Tahoma,100 IBU,Carapils,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
15.3°Blg,Kirin,Sorachi Ace,Special roast,Light Lager,1318 - London Ale III,2.9%,19 IBU,4551.000000,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58
8.5%,6685.000000,Kirin Inchiban,Dark Lager,2042 - Danish Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,6.1°Blg,Rolling Rock,Bitter Gold,40 IBU,Caramel
d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8°Blg,Paulaner,Tahoma,Alpha King Pale Ale,Belgian Strong Ale,1056 - American Ale,6.8%,100 IBU,5925.000000,Carapils
